ID;DokID;Blatt;Datum;Lfd. Nr.;Adressat ;Referenz BayMBl.;Norm;Verstoß;Adressat des Bußgeldbescheids;Regelsatz in €
4413761702;44137617;617;44137;2;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 3 Abs. 2, § 27 Nr. 2 BayIfSMV;Feiern auf öffentlichen Plätzen oder Anlagen.;Personen ab 14 Jahren (§ 12 OWiG);150
4413761703;44137617;617;44137;3;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 4 Abs. 1 Satz 4, § 27 Nr. 3 BayIfSMV;Angabe falscher Kontaktdaten, sofern eine Pflicht hierzu nach der BayIfSMV oder aufgrund von Schutz- und Hygienekonzepten nach dieser Verordnung zum Zweck der Kontaktpersonenermittlung im Fall einer festgestellten Infektion mit dem Coronavirus SARS-CoV-2 besteht (insb. § 14 Abs. 2 Nr. 5 BayIfSMV).;Personen ab 14 Jahren (§ 12 OWiG);250
4413761704;44137617;617;44137;4;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 5, § 7, § 27 Nr. 4 BayIfSMV;- Durchführung einer Veranstaltung oder Versammlung entgegen § 5 Satz 1 BayIfSMV - Durchführung einer Versammlung entgegen § 7 Abs. 2 BayIfSMV oder - Veranstalter kann entgegen § 7 Abs. 2 Nr. 3 BayIfSMV kein Schutz- und Hygienekonzept vorlegen.;Veranstalter oder Leiter einer Veranstaltung oder Versammlung;5000
4413761704;44137617;617;44137;4;Teilnehmer;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 5, § 7, § 27 Nr. 4 BayIfSMV;Teilnahme an einer Veranstaltung oder Versammlung entgegen § 5 Satz 1 oder § 7 Abs. 1 Satz 1 BayIfSMV;Teilnehmer einer Veranstaltung oder Versammlung;500
4413761705;44137617;617;44137;5;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 8, § 9, § 12, § 13, § 14, § 20 Abs. 1 und 3, § 21 Satz 1 Nr. 2, § 27 Nr. 5 BayIfSMV;"Verstoß gegen die Maskenplicht (§ 1 Abs. 2 BayIfSMV): - Fahr- und Fluggäste sowie Kontroll- und Servicepersonal (soweit es in Kontakt mit Fahr- und Fluggästen kommt), die ihrer Maskenpflicht im öffentlichen Personennah- und -fernverkehr (hierzu gehören auch Taxen), den hierzu gehörenden Einrichtungen nicht nachkommen; Entsprechendes gilt für die Einhaltung der Maskenpflicht bei der Schülerbeförderung im freigestellten Schülerverkehr (§ 8 BayIfSMV), - Besucher, die ihrer Maskenpflicht in den in § 9 Abs. 1 BayIfSMV genannten Einrichtungen nicht nachkommen, - Kunden bzw. Patienten oder Begleitpersonen, die ihrer Maskenpflicht in den in § 12 BayIfSMV genannten Geschäften, Einkaufszentren, Dienstleistungsbetrieben, Praxen, Wochenmärkten und anderen Märkten zum Warenverkauf nicht nachkommen, - Gäste, die ihrer Maskenpflicht in Beherbergungsbetrieben nicht nachkommen (§ 14 Abs. 2 Nr. 3 BayIfSMV), - Nichteinhaltung der Maskenpflicht in Verkehrs- und Begegnungsbereichen sowie bei Präsenzveranstaltungen am Platz innerhalb von außerschulischen Bildungsangeboten (§ 20 Abs. 1 BayIfSMV) - Beteiligte, die im Rahmen von praktischem Fahrunterricht und praktischen Fahrprüfungen ihre Maskenpflicht nicht einhalten (§ 20 Abs. 3 BayIfSMV), - Nichteinhaltung der Maskenpflicht bei Präsenzveranstaltungen an Hochschulen (§ 21 Satz 1 Nr. 2 BayIfSMV)";Personen ab 14 Jahren (§ 12 OWiG);250
4413761706;44137617;617;44137;6;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 9, § 27 Nr. 6 BayIfSMV;Betreiber von den in § 9 Abs. 1 BayIfSMV genannten Einrichtungen, die kein Schutz- und Hygienekonzept vorlegen können.;"Verantwortlicher der Einrichtung (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761707;44137617;617;44137;7;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 10, § 27 Nr. 7 BayIfSMV;- Zulassung von Zuschauern entgegen § 10 Abs. 2 Nr. 1 BayIfSMV - Betrieb von Sporthallen, Sportplätze, andere Sportstätten oder Tanzschulen entgegen § 10 Abs. 3 BayIfSMV - Betrieb von Fitnessstudios (§ 10 Abs. 4 BayIfSMV);"Person, welche die Entscheidung über die Öffnung des Betriebes oder die Zulassung von Zuschauern trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761708;44137617;617;44137;8;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 10, § 27 Nr. 7 BayIfSMV;- Personen, die Sport entgegen § 10 Abs. 1 und/oder Abs. 2 betreiben - Personen, die entgegen § 10 Abs. 3 Sporthallen, Sportplätze, andere Sportstätten oder Tanzschulen nutzen;Personen ab 14 Jahren (§ 12 OWiG);150
4413761709;44137617;617;44137;9;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 11, § 27 Nr. 8 BayIfSMV;Betrieb einer Einrichtung entgegen der Vorgaben von § 11 Abs. 1 oder Abs. 4 bis 6 BayIfSMV oder Durchführung von touristischen Führungen entgegen der Vorgaben von § 11 Abs. 3 BayIfSMV.;"Verantwortlicher des Betriebs (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761710;44137617;617;44137;10;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 12 Abs. 1 Satz 1, § 27 Nr. 9 BayIfSMV;Betreiber von Groß- und Einzelhandelsbetrieben mit Kundenverkehr, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig im Ladengeschäft anwesenden Kunden nicht höher ist als ein Kunde je 10 m² Verkaufsfläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt, oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Betriebs (i.d.R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4413761711;44137617;617;44137;11;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 12 Abs. 1 Satz 2, § 27 Nr. 9 BayIfSMV;Betreiber von Einkaufszentren, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand in den verbindenden Kundenpassagen eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig in den verbindenden Kundenpassagen anwesenden Kunden nicht höher ist als ein Kunde je 10 m² Verkaufsfläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Einkaufszentrums (i.d.R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4413761712;44137617;617;44137;12;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 12 Abs. 2, § 27 Nr. 9 BayIfSMV;- Verantwortliche von Dienstleistungsbetrieben, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (3) kein Schutz- und Hygienekonzept vorlegen können. - Durchführung von Dienstleistungen, bei denen eine körperliche Nähe zum Kunden unabdingbar ist (Kosmetikstudios, Massagepraxen, Tattoo-Studios etc).;"Verantwortlicher des Dienstleistungsbetriebs (i.d.R. der Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761713;44137617;617;44137;13;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 12 Abs. 3, § 27 Nr. 9 BayIfSMV;Betreiber von Praxen, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann oder (2) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt.;"Verantwortlicher der Praxis (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761714;44137617;617;44137;14;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 12 Abs. 4, § 27 Nr. 9 BayIfSMV;Veranstalter eines Marktes, die (1) einen nicht nach § 12 Abs. 4 Satz 1 BayIfSMV zulässigen Markt veranstalten (2) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann oder (3) kein Schutz- und Hygienekonzept vorlegen können.;"Veranstalter des Marktes (i.d.R. der Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761715;44137617;617;44137;15;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 13, § 27 Nr. 10 BayIfSMV;Öffnung eines Gastronomiebetriebs entgegen § 13 BayIfSMV (1) Zulässig ist die Abgabe und Lieferung von mitnahmefähigen Speisen und Getränken (§ 13 Abs. 2 BayIfSMV). (2) Zulässig ist der Betrieb von nicht öffentlich zugänglichen Betriebskantinen, wenn gewährleistet ist, dass der Abstand zwischen den Gästen (außerhalb des Personenkreises des § 3 Abs. 1 BayIfSMV) mindestens 1,5 m beträgt und der Betreiber ein Schutz- und Hygienekonzept ausgearbeitet hat (§ 13 Abs. 3 BayIfSMV).;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i.d.R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761716;44137617;617;44137;16;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 14, § 27 Nr. 11 BayIfSMV;- Betreiber von Hotels, Beherbergungsbetrieben, Schullandheimen, Jugendherbergen, Campingplätzen oder sonstigen gewerblichen Unterkünften, die Übernachtungsangebote nicht für glaubhaft notwendige, insbesondere für berufliche und geschäftliche Zwecke zur Verfügung stellen. Übernachtungsangebote zu touristischen Zwecken sind untersagt, § 14 Abs. 1 BayIfSMV. - Betreiber von Beherbergungsbetrieben nach § 14 Abs. 2 BayIfSMV, die nicht sicherstellen, dass (1) grundsätzlich der vorgeschriebene Mindestabstand eingehalten wird, oder (2) nur Gäste in einem Zimmer oder einer Wohneinheit untergebracht werden, die im Verhältnis zueinander zu dem in § 3 Abs. 1 BayIfSMV bezeichneten Personenkreis gehören, (3) das Personal im Servicebereich oder in Bereichen, in denen ein Mindestabstand von 1,5 m nicht eingehalten werden kann, seiner Maskenpflicht nachkommt, (4) und/oder der Betreiber ein Schutz- und Hygienekonzept vorlegen kann.;"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761716;44137617;617;44137;16;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 14, § 27 Nr. 11 BayIfSMV;Betreiber von Beherbergungsbetrieben nach § 14 Abs. 1 BayIfSMV, die entgegen der Maßgaben des § 4 Abs. 1 BayIfSMV keine Kontaktdaten erheben.;"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";1000
4413761717;44137617;617;44137;17;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 15, § 27 Nr. 12 BayIfSMV;Durchführung von Tagungen, Kongressen, Messen oder vergleichbaren Veranstaltungen entgegen § 15 BayIfSMV.;Veranstalter oder Leiter einer Tagung, eines Kongresses, einer Ausstellung oder einer Messe;5000
4413761717;44137617;617;44137;17;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 15, § 27 Nr. 12 BayIfSMV;Verantwortliche, die entgegen der Maßgaben des § 15 Abs. 1 Satz 1 i.V.m. § 5 Abs. 3 Nr. 5 oder nach § 15 Abs. 2 Nr. 5 jeweils i.V.m. § 4 Abs. 1 BayIfSMV keine Kontaktdaten erheben.;Veranstalter oder Leiter einer Tagung, oder eines Kongresses, einer Ausstellung oder einer Messe;1000
4413761718;44137617;617;44137;18;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 16, § 27 Nr. 13 BayIfSMV;Betreiber betrieblicher Unterkünfte, die entgegen § 16 BayIfSMV (1) angeordnete Schutz- und Hygienemaßnahmen nicht einhalten, (2) ihre Nichteinhaltung durch die Beschäftigten dulden oder (3) den Pflichten zur Überprüfung oder Dokumentation nicht nachkommen.;"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";25000
4413761719;44137617;617;44137;19;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 17, § 27 Nr. 14 BayIfSMV;Verantwortliche, die bei Prüfungen i.S.d. § 17 BayIfSMV (1) nicht sicherstellen, dass grundsätzlich der Mindestabstand zwischen den Teilnehmern eingehalten wird oder (2) nicht zum Prüfungsbetrieb gehörende Zuschauer zulassen.;"Verantwortlicher der Prüfung (i.d.R. Leiter/ Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761720;44137617;617;44137;20;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 18, § 27 Nr. 15 BayIfSMV;Betrieb von privaten Schulen nach Art. 90 ff. BayEUG, (1) ohne den in § 18 Abs. 1 BayIfSMV genannten Verpflichtungen oder (2) ohne sicherzustellen, dass der Maskenpflicht nach § 18 Abs. 2 BayIfSMV an einer solchen Schule nachgekommen wird.;Verantwortlicher der Schule (i.d.R. Schulleiter);5000
4413761721;44137617;617;44137;21;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 20, § 27 Nr. 16 BayIfSMV;Betrieb von Bildungsangeboten, Erteilung von Musikunterricht oder Durchführung von Fahrschulunterricht entgegen § 20 BayIfSMV. Ein Verstoß gegen die Maskenpflicht nach § 20 Abs. 1 Satz 1 Halbsatz 2 BayIfSMV fällt nicht hierunter (zu bußgeldwehrten Maskenverstößen vgl. insb. lfd. Nr. 5);Verantwortlicher der Einrichtung, Person, welche die Entscheidung über die Durchführung des Fahrschulunterrichts/der Prüfung trifft;5000
4413761722;44137617;617;44137;22;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 23 Abs. 1, § 27 Nr. 17 BayIfSMV;Betreiber von untersagten Kulturstätten i.S.d. § 23 BayIfSMV (Museen, Ausstellungen, Gedenkstätten, Objekte der Bayerischen Verwaltung der staatlichen Schlösser, Gärten und Seen und vergleichbare Kulturstätten, Theater, Opern, Konzerthäuser, Bühnen, Kinos und ähnliche Einrichtungen, zoologische und botanische Gärten);"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4413761723;44137617;617;44137;23;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 24, § 27 Nr. 18 BayIfSMV;Personen, - die der Maskenpflicht nach § 24 Abs. 1 BayIfSMV nicht nachkommen - oder entgegen § 24 Abs. 3 BayIfSMV Alkohol konsumieren.;"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";250
4413761723;44137617;617;44137;23;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 617 vom 02.11.2020;§ 24, § 27 Nr. 18 BayIfSMV;Personen, die entgegen § 24 Abs. 2 BayIfSMV in der Zeit von 22 Uhr bis 6 Uhr alkoholische Getränke abgeben (Tankstellen, sonstige Verkaufsstellen oder durch Lieferdienste);"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";1000
4418276801;44182768;768;44182;1;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 1 Abs. 3 Satz 1 Nr. 2, § 28 Nr. 1 BayIfSMV;Angabe falscher Kontaktdaten, sofern eine Pflicht zur Angabe nach der BayIfSMV oder aufgrund von Schutz- und Hygienekonzepten nach dieser Verordnung zum Zweck der Kontaktpersonenermittlung im Fall einer festgestellten Infektion mit dem Coronavirus SARS-CoV-2 besteht (insb. § 14 Abs. 2 Nr. 5 BayIfSMV).;Personen ab 14 Jahren (§ 12 OWiG);250
4418276802;44182768;768;44182;2;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 2, § 28 Nr. 2 BayIfSMV;Verlassen der Wohnung ohne triftigen Grund im Sinne des § 2 BayIfSMV.;Personen ab 14 Jahren (§ 12 OWiG);250
4418276803;44182768;768;44182;3;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 3, § 28 Nr. 2 BayIfSMV;Aufenthalt außerhalb einer Wohnung in der Zeit zwischen 21 Uhr bis 5 Uhr, ohne dass ein Ausnahmegrund im Sinne des § 3 BayIfSMV vorliegt.;Personen ab 14 Jahren (§ 12 OWiG);500
4418276804;44182768;768;44182;4;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 4 Abs. 1, § 28 Nr. 3 BayIfSMV;Aufenthalt im öffentlichen Raum, in privat genutzten Räumen und auf privat genutzten Grundstücken mit Personen, die nicht vom erlaubten Personenkreis des § 4 Abs. 1 BayIfSMV umfasst sind.;Personen ab 14 Jahren (§ 12 OWiG);250
4418276805;44182768;768;44182;5;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 5, § 7, § 28 Nr. 4 BayIfSMV;- Durchführung einer Veranstaltung oder Versammlung entgegen § 5 Satz 1 BayIfSMV, - Durchführung einer Versammlung entgegen § 7 Abs. 2 oder Abs. 3 BayIfSMV oder - Veranstalter kann entgegen § 7 Abs. 2 Nr. 4 BayIfSMV kein Schutz- und Hygienekonzept vorlegen.;Veranstalter oder Leiter einer Veranstaltung oder Versammlung;5000
4418276805;44182768;768;44182;5;Teilnehmer;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 5, § 7, § 28 Nr. 4 BayIfSMV;Teilnahme an einer Veranstaltung oder Versammlung entgegen § 5 Satz 1 oder § 7 Abs. 1 Satz 1 oder § 7 Abs. 3 BayIfSMV.;Teilnehmer einer Veranstaltung oder Versammlung;500
4418276806;44182768;768;44182;6;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 5, § 28 Nr. 5 BayIfSMV;- Feiern auf öffentlichen Plätzen oder Anlagen entgegen § 5 Satz 2. - Mit sich führen oder Abbrennen pyrotechnischer Gegenstände entgegen § 5 Satz 3.;Personen ab 14 Jahren (§ 12 OWiG);500
4418276807;44182768;768;44182;7;Teilnehmer;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 7, § 28 Nr. 6 BayIfSMV;Verstöße gegen die Maskenpflicht durch Teilnehmer einer Versammlung, § 7 Abs. 1 Satz 3 oder § 7 Abs. 2 Nr. 3 BayIfSMV.;Teilnehmer einer Versammlung;250
4418276808;44182768;768;44182;8;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 8, § 9, § 12, § 14, § 28 Nr. 7 BayIfSMV;"Verstoß gegen die Maskenpflicht (§ 2 BayIfSMV): - Fahr- und Fluggäste sowie Kontroll- und Servicepersonal (soweit es in Kontakt mit Fahr- und Fluggästen kommt), die ihrer Maskenpflicht im öffentlichen Personennah- und -fernverkehr (hierzu gehören auch Taxen) und den hierzu gehörenden Einrichtungen nicht nachkommen; Entsprechendes gilt für die Einhaltung der Maskenpflicht bei der Schülerbeförderung im freigestellten Schülerverkehr (§ 8 BayIfSMV), - Besucher, die ihrer Maskenpflicht in den in § 9 Abs. 1 BayIfSMV genannten Einrichtungen nicht nachkommen; in den Einrichtungen nach § 9 Abs. 1 Satz 1 Nr. 2, 3 und 5 gilt die Pflicht zum Tragen einer FFP2-Maske, - Kunden bzw. Patienten oder Begleitpersonen, die ihrer Maskenpflicht in den in § 12 BayIfSMV genannten Geschäften, Einkaufszentren, Dienstleistungsbetrieben, Praxen, Wochenmärkten und anderen Märkten zum Verkauf von Lebensmitteln nicht nachkommen, - Gäste, die ihrer Maskenpflicht in Beherbergungsbetrieben nicht nachkommen (§ 14 Abs. 2 Nr. 3 BayIfSMV).";Personen ab 14 Jahren (§ 12 OWiG);250
4418276809;44182768;768;44182;9;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 9, § 28 Nr. 8 BayIfSMV;Betreiber von den in § 9 Abs. 1 BayIfSMV genannten Einrichtungen, die kein Schutz- und Hygienekonzept vorlegen können.;"Verantwortlicher der Einrichtung (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276810;44182768;768;44182;10;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 10, § 28 Nr. 9 BayIfSMV;- Zulassung von Zuschauern entgegen § 10 Abs. 2 Nr. 1 BayIfSMV, - Betrieb von Sporthallen, Sportplätzen, Fitnessstudios, Tanzschulen oder anderen Sportstätten entgegen § 10 Abs. 3 BayIfSMV.;"Person, welche die Entscheidung über die Öffnung des Betriebes oder die Zulassung von Zuschauern trifft (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276811;44182768;768;44182;11;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 10, § 28 Nr. 9 BayIfSMV;- Personen, die Sport entgegen § 10 Abs. 1 und/oder Abs. 2 betreiben, - Personen, die entgegen § 10 Abs. 3 Sporthallen, Sportplätze, Fitnessstudios, Tanzschulen oder andere Sportstätten nutzen.;Personen ab 14 Jahren (§ 12 OWiG);250
4418276812;44182768;768;44182;12;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 11, § 28 Nr. 10 BayIfSMV;Betrieb einer Einrichtung entgegen der Vorgaben von § 11 Abs. 1, 2 oder Abs. 4 bis 6 BayIfSMV oder Durchführung von touristischen Führungen entgegen der Vorgaben von § 11 Abs. 3 BayIfSMV.;"Verantwortlicher des Betriebs (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276813;44182768;768;44182;13;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 12 Abs. 1, § 28 Nr. 11 BayIfSMV;- Öffnung von Ladengeschäften mit Kundenverkehr oder zugehöriger Abholdienste entgegen § 12. - Betreiber von nach § 12 Satz 2 zulässigerweise geöffneten Betrieben und Großhandelsbetrieben, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig im Ladengeschäft anwesenden Kunden nicht höher ist als ein Kunde je 10 m² Verkaufsfläche für die ersten 800 m² sowie zusätzlich ein Kunde je 20 m² für den 800 m² übersteigenden Teil der Verkaufsfläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt, oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Betriebs (i.d.R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4418276814;44182768;768;44182;14;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 12 Abs. 1 Satz 2, § 28 Nr. 11 BayIfSMV;Betreiber von Einkaufszentren, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand in den verbindenden Kundenpassagen eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig anwesenden Kunden nicht höher ist als ein Kunde je 10 m² Verkaufsfläche für die ersten 800 m² sowie zusätzlich ein Kunde je 20 m² für den 800 m² übersteigenden Teil der für Kunden zugänglichen Verkaufsfläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Einkaufszentrums (i.d.R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4418276815;44182768;768;44182;15;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 12 Abs. 2, § 28 Nr. 11 BayIfSMV;Durchführung von Dienstleistungen, bei denen eine körperliche Nähe zum Kunden unabdingbar ist, wie z. B. Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios oder ähnliche Betriebe.;"Verantwortlicher des Dienstleistungsbetriebs (i.d.R. der Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276816;44182768;768;44182;16;Verantwortlicher;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 12 Abs. 3, § 28 Nr. 11 BayIfSMV;Betreiber von Praxen, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann oder (2) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt.;"Verantwortlicher der Praxis (i.d.R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276817;44182768;768;44182;17;Veranstalter;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 12 Abs. 4, § 28 Nr. 11 BayIfSMV;Veranstalter eines Marktes, die (1) einen nicht nach § 12 Abs. 4 Satz 1 BayIfSMV zulässigen Markt veranstalten (2) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann oder (3) kein Schutz- und Hygienekonzept vorlegen können (4) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt.;"Veranstalter des Marktes (i.d.R. der Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276818;44182768;768;44182;18;Entscheidende Person;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 13, § 28 Nr. 12 BayIfSMV;Öffnung eines Gastronomiebetriebs entgegen § 13 BayIfSMV (1) Zulässig ist die Abgabe und Lieferung von mitnahmefähigen Speisen und Getränken (§ 13 Abs. 2 BayIfSMV). (2) Zulässig ist der Betrieb von nicht öffentlich zugänglichen Betriebskantinen, wenn gewährleistet ist, dass der Abstand zwischen den Gästen, die nicht demselben Hausstand angehören, mindestens 1,5 m beträgt und der Betreiber ein Schutz- und Hygienekonzept ausgearbeitet hat (§ 13 Abs. 3 BayIfSMV).;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i.d.R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4418276819;44182768;768;44182;19;Person ab 14;Veröffentlichung BayMBl. 2020 Nr. 768 vom 17.12.2020;§ 13 Abs. 2 Satz 2, § 28 Nr. 12 BayIfSMV;Verzehr von Speisen und Getränken bei Gastronomiebetrieben vor Ort.;Personen ab 14 Jahren (§ 12 OWiG);250
